hmccode,year,cnamehabmen,comp_50_1234,cim_ratio,area,population_habermenaldo,percent_muslim_menaldo,persian_gulf,openk,kc,kg,assassinations,strikes,govtcrises,purges,riots,revolutions,antigovtdemonst,sparty,military,bdm_w,icrg_qog,fullregime_dummy,pcrdbofgdp,monarch_2,region_world_2_2010_b,log_area,yearorth1,yearorth2,yearorth3,logarithmic_growth_imp,log_Reserves_interpolate,agricultural_transition_1950thou,log_population,PCI,TFI,ef,agric_trans_weighbylandqual,assassinations_binary,guerillawarfare_binary,riots_binary,strikes_binary,govtcrises_binary,revolutions_binary,antigovtdemonst_binary,purges_binary,log_conflictindex_normalized,monarch_2_simulated
652,1961,Syria,49.9277,7.61733,185180,4.80E+06,90,0,74.78,54.5728,13.2356,0,0,0,1,0,1,0,,,0.5,,0,22.7488,0,3,12.12908,0.40794576,-0.61165252,-1.021645,4.6839,-2.995732,10.45,15.3766,6.757403,-6.907755,0.5806,6.217443,0,0,0,0,0,1,0,1,2.096172,0
652,1962,Syria,49.9277,7.5007,185180,4.90E+06,90,0,82.9296,46.1353,11.102,0,0,1,1,0,2,1,,,0.5,,0,19.1644,0,3,12.12908,0.42568005,-0.58256314,-1.018665,18.0617,-2.302585,10.45,15.40719,6.93802,-6.907755,0.5806,6.217443,0,0,0,0,1,1,1,1,2.818244,0
652,1963,Syria,49.9277,5.79352,185180,5.10E+06,90,0,95.1245,39.7525,12.0963,0,0,3,4,1,2,0,0,0,0.25,,0,20.1258,0,3,12.12908,0.44341435,-0.55278733,-1.013884,-3.2717,-2.302585,10.45,15.43826,6.905303,-6.907755,0.5806,6.217443,0,0,1,0,1,1,0,1,3.102247,0
652,1964,Syria,49.9277,5.10576,185180,5.20E+06,90,0,70.2998,55.1821,12.1178,0,0,1,0,2,1,0,0,0,0.25,,0,19.0167,0,3,12.12908,0.46114865,-0.52232508,-1.0072644,-1.002,-1.203973,10.45,15.46973,6.895283,-6.907755,0.5806,6.217443,0,0,1,0,1,1,0,0,2.353973,0
652,1965,Syria,49.9277,4.56435,185180,5.40E+06,90,0,64.9261,54.9657,12.8394,0,0,1,1,0,0,0,0,0,0.25,,0,18.2457,0,3,12.12908,0.47888295,-0.4911764,-0.9987687,-3.4955,-0.6931472,10.45,15.50172,6.860328,-6.907755,0.5806,6.217443,0,0,0,0,1,0,0,1,0.6496527,0
652,1966,Syria,49.9277,4.85587,185180,5.60E+06,90,0,75.6472,52.6462,14.0661,0,0,0,2,0,1,0,0,0,0.25,,0,19.5038,0,3,12.12908,0.49661724,-0.45934128,-0.98835929,-11.2338,0.1823216,10.45,15.53416,6.747989,-6.907755,0.5806,6.217443,0,0,0,0,0,1,0,1,2.207385,0
652,1967,Syria,49.9277,3.63669,185180,5.80E+06,90,0,65.1796,58.173,14.6085,0,0,0,0,0,0,1,0,0,0.25,,0,14.5712,0,3,12.12908,0.51435154,-0.42681973,-0.97599864,4.7372,0.4054651,10.45,15.56714,6.795361,-6.907755,0.5806,6.217443,0,0,0,0,0,0,1,0,-0.7350762,0
652,1968,Syria,49.9277,4.29033,185180,6.00E+06,90,0,71.0848,53.1989,17.7198,0,0,0,0,0,0,0,0,0,0.25,,0,9.44075,0,3,12.12908,0.53208584,-0.39361174,-0.96164922,0.4431,0.4054651,10.45,15.60041,6.799792,-3.965422,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1969,Syria,49.9277,4.56249,185180,6.20E+06,90,0,72.6395,57.4425,15.7502,0,0,0,1,0,1,0,0,0,0.25,,0,8.48537,0,3,12.12908,0.54982013,-0.35971731,-0.94527346,13.9592,0.4054651,10.45,15.63391,6.939384,-3.503686,0.5806,6.217443,0,0,0,0,0,1,0,1,2.096172,0
652,1970,Syria,49.9277,5.77627,185180,6.40E+06,90,0,79.1801,69.9852,23.8254,0,0,3,1,0,3,0,0,0,0.25,,0,8.74565,0,3,12.12908,0.56755443,-0.32513645,-0.92683383,-7.1011,0.4054651,10.45,15.66727,6.868372,-3.275605,0.5806,6.217443,0,1,0,0,1,1,0,1,3.406004,0
652,1971,Syria,49.9277,6.70345,185180,6.60E+06,90,0,74.7695,71.173,25.9613,0,0,0,0,0,0,0,0,0,0.25,,0,7.16745,0,3,12.12908,0.58528873,-0.28986916,-0.90629277,5.9902,0.1823216,10.45,15.70061,6.928275,-2.636312,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1972,Syria,49.9277,6.93464,185180,6.80E+06,90,0,62.4461,72.7729,23.5349,0,0,0,0,0,0,0,0,0,0.25,,0,6.25647,0,3,12.12908,0.60302302,-0.25391543,-0.88361274,18.9586,1.987874,10.45,15.73405,7.11786,-2.505968,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1973,Syria,49.9277,6.79023,185180,7.00E+06,90,0,65.2038,63.0013,30.3023,0,0,0,1,1,0,1,0,0,0.25,,0,6.59191,0,3,12.12908,0.62075732,-0.21727526,-0.8587562,-12.3067,1.981001,10.45,15.76769,6.994793,-2.501944,0.5806,6.217443,0,0,1,0,0,0,1,1,0.9672367,0
652,1974,Syria,49.9277,6.70685,185180,7.30E+06,90,0,69.7858,75.269,30.2397,0,0,1,0,0,0,0,0,0,0.25,,0,4.30905,0,3,12.12908,0.63849162,-0.17994866,-0.83168558,18.234,1.960095,10.45,15.80147,7.177134,-1.102834,0.5806,6.217443,0,0,0,0,1,0,0,0,-0.0429724,0
652,1975,Syria,49.9277,6.87309,185180,7.50E+06,90,0,71.2191,71.4258,30.2763,0,0,0,0,0,0,0,0,0,0.25,,0,3.57316,0,3,12.12908,0.65622591,-0.14193563,-0.80236335,14.4448,0.4054651,10.45,15.83533,7.321581,-1.020896,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1976,Syria,49.9277,7.2099,185180,7.80E+06,90,0,61.0741,72.3346,28.3192,0,0,0,0,0,0,0,0,0,0.25,,0,3.67758,0,3,12.12908,0.67396021,-0.10323615,-0.77075196,7.027,0.8064759,10.45,15.86925,7.391851,-0.9497224,0.5806,6.217443,0,1,0,0,0,0,0,0,1.56563,0
652,1977,Syria,49.9277,8.05552,185180,8.10E+06,90,0,81.6942,84.5612,31.1615,0,0,0,0,0,0,0,0,0,0.25,,0,4.46414,0,3,12.12908,0.69169451,-0.06385025,-0.73681386,-4.6377,0.7884574,10.45,15.90329,7.345474,-0.8158514,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1978,Syria,49.9277,8.26585,185180,8.40E+06,90,0,62.8594,80.9458,29.7798,0,0,0,0,0,0,0,0,0,0.5,,0,4.58385,0,3,12.12908,0.7094288,-0.02377791,-0.7005115,5.005,0.7654679,10.45,15.93777,7.395524,-0.9774808,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1979,Syria,49.9277,8.6944,185180,8.70E+06,90,0,67.4174,75.2924,35.7564,4,0,1,0,0,1,0,0,0,0.5,,0,5.15958,0,3,12.12908,0.7271631,0.01698087,-0.66180733,0.2036,0.7323679,10.45,15.97319,7.397559,-0.4290059,0.5806,6.217443,1,1,0,0,1,1,0,0,2.87381,0
652,1980,Syria,49.9277,7.89431,185180,9.00E+06,90,0,60.5698,75.3767,32.7192,1,1,0,0,2,1,3,0,0,0.5,,0,5.36534,0,3,12.12908,0.7448974,0.05842608,-0.62066382,7.9613,0.6931472,10.45,16.00951,7.477172,-0.4636092,0.5806,6.217443,1,1,1,1,0,1,1,0,2.887126,0
652,1981,Syria,49.9277,9.65948,185180,9.30E+06,90,0,51.0707,73.6517,30.8306,0,0,0,0,0,0,0,0,0,0.5,,0,4.82904,0,3,12.12908,0.76263169,0.10055773,-0.5770434,5.7245,0.662688,10.45,16.04703,7.534417,-0.6123054,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1982,Syria,49.9277,10.8442,185180,9.70E+06,90,0,44.6369,66.5607,31.4137,0,0,0,0,0,1,0,0,0,0.5,,0,5.70532,0,3,12.12908,0.78036599,0.14337581,-0.53090854,-1.544,0.6365768,10.45,16.08506,7.518977,-0.832444,0.5806,6.217443,0,0,0,0,0,1,0,0,1.971025,0
652,1983,Syria,49.9277,11.3593,185180,1.00E+07,90,0,44.0943,63.664,32.6578,0,0,0,0,0,0,0,0,0,0.5,,0,7.01616,0,3,12.12908,0.79810029,0.18688033,-0.48222168,-2.2063,0.419368,10.45,16.12308,7.496914,-0.9613333,0.5806,6.217443,0,1,0,0,0,0,0,0,1.56563,0
652,1984,Syria,49.9277,12.7165,185180,1.00E+07,90,0,44.4897,59.3885,37.0908,0,0,0,0,0,0,0,0,0,0.5,0.201389,0,8.16014,0,3,12.12908,0.81583458,0.23107129,-0.43094527,-7.7436,0.3987761,10.45,16.16039,7.419478,-1.080577,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1985,Syria,49.9277,12.7277,185180,1.10E+07,90,0,56.0774,71.2809,33.009,0,0,0,0,0,0,0,0,0,0.5,0.305556,0,7.80228,0,3,12.12908,0.83356888,0.27594867,-0.37704178,2.3707,0.3715636,10.45,16.19645,7.443185,-1.133216,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1986,Syria,49.9277,13.1101,185180,1.10E+07,90,0,52.9086,72.4886,30.897,0,0,0,0,0,0,0,0,0,0.5,0.305556,0,7.11472,0,3,12.12908,0.85130318,0.3215125,-0.32047365,-8.5952,0.3646432,10.45,16.23116,7.357234,-1.738071,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1987,Syria,49.9277,13.7157,185180,1.20E+07,90,0,61.1562,87.4566,22.87,0,0,0,0,0,0,0,0,0,0.5,0.305556,0,7.07406,0,3,12.12908,0.86903747,0.36776276,-0.26120334,-1.6032,0.3364722,10.45,16.2647,7.341202,-1.383657,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1988,Syria,49.9277,16.7582,185180,1.20E+07,90,0,54.7662,87.0204,18.5395,0,0,0,0,0,0,0,0,0,0.5,0.305556,0,6.21535,0,3,12.12908,0.88677177,0.41469945,-0.19919329,9.0584,0.5596158,10.45,16.29708,7.431786,-1.558999,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1989,Syria,49.9277,18.3384,185180,1.20E+07,90,0,68.7953,78.9124,25.1315,0,0,0,0,0,0,0,0,0,0.5,0.305556,0,6.82056,0,3,12.12908,0.90450607,0.46232258,-0.13440596,-12.6535,0.5481214,10.45,16.32844,7.305251,-1.153629,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1990,Syria,49.9277,19.1143,185180,1.30E+07,90,0,71.297,74.368,23.8357,0,0,0,0,0,0,0,0,0,0.5,0.305556,0,7.00559,0,3,12.12908,0.92224036,0.51063215,-0.0668038,3.9495,0.5481214,10.45,16.35876,7.344746,-0.8129011,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1991,Syria,49.9277,19.6523,185180,1.30E+07,90,0,70.2151,67.8719,25.2179,0,0,0,0,0,0,0,0,0,0.5,0.351852,0,7.601,0,3,12.12908,0.93997466,0.55962815,0.00365074,3.5938,0.5306283,10.45,16.38828,7.380684,-0.8432521,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1992,Syria,49.9277,20.9186,185180,1.40E+07,90,0,69.0806,73.0846,22.5192,0,0,0,0,0,0,0,0,0,0.5,0.5,0,8.76509,0,3,12.12908,0.95770896,0.60931058,0.07699519,4.0187,0.5306283,10.45,16.41702,7.420871,-0.8531225,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1993,Syria,49.9277,25.9703,185180,1.40E+07,90,0,67.7728,70.17,21.6525,0,0,0,0,0,0,0,0,0,0.5,0.611111,0,10.3115,0,3,12.12908,0.97544326,0.65967945,0.15326712,7.3884,0.5306283,10.45,16.44488,7.494755,-0.9500975,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1994,Syria,49.9277,28.638,185180,1.40E+07,90,0,71.861,64.0279,20.0767,0,0,0,0,0,0,0,0,0,0.5,0.611111,0,10.1756,0,3,12.12908,0.99317755,0.71073476,0.23250407,4.7581,0.5306283,10.45,16.47164,7.542336,-1.038753,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1995,Syria,49.9277,28.9682,185180,1.50E+07,90,0,68.1441,64.7668,19.3828,0,0,0,0,0,0,0,0,0,0.5,0.638889,0,10.1927,0,3,12.12908,1.0109118,0.7624765,0.31474358,3.2681,0.9162908,10.45,16.49722,7.575017,-0.9947107,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1996,Syria,49.9277,29.968,185180,1.50E+07,90,0,65.1982,62.351,17.6146,0,0,0,0,0,0,0,0,0,0.5,0.666667,0,9.50872,0,3,12.12908,1.0286461,0.81490468,0.40002321,4.1548,0.9162908,10.45,16.52176,7.616565,-0.835951,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1997,Syria,49.9277,30.9471,185180,1.50E+07,90,0,66.156,59.04,16.7159,0,0,0,0,0,0,0,0,0,0.5,0.631944,0,9.36839,0,3,12.12908,1.0463804,0.86801929,0.48838049,-0.1646,0.9162908,10.45,16.54558,7.614919,-0.9739236,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1998,Syria,49.9277,32.4829,185180,1.60E+07,90,0,61.2077,59.093,16.1028,0,0,0,0,0,0,0,0,0,0.5,0.583333,0,9.19303,0,3,12.12908,1.0641147,0.92182034,0.57985299,4.7102,0.9162908,10.45,16.5693,7.662021,-1.390526,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,1999,Syria,49.9277,33.8522,185180,1.60E+07,90,0,68.8061,57.4732,16.1465,0,0,0,0,0,0,0,0,0,0.5,0.583333,0,8.7999,0,3,12.12908,1.081849,0.97630782,0.67447824,-5.7522,0.9162908,10.45,16.59377,7.604499,-1.155211,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,2000,Syria,49.9277,34.5715,185180,1.70E+07,90,0,67.1961,54.5732,18.8908,0,0,0,0,0,0,0,0,0,,0.518519,0,7.89514,0,3,12.12908,1.0995833,1.0314817,0.7722938,-0.3152,0.9162908,10.45,16.61954,7.601346,-0.7696251,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,2001,Syria,49.9277,39.6759,185180,1.70E+07,90,0,71.5866,52.5184,18.3135,0,0,0,0,0,0,0,0,0,,0.472222,0,7.7155,0,3,12.12908,1.1173176,1.0873421,0.87333721,1.0709,0.9162908,10.45,16.64643,7.612055,-0.9673033,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,2002,Syria,49.9277,40.0268,185180,1.70E+07,90,0,73.1015,51.3192,18.1488,0,0,0,0,0,0,0,0,0,,0.472222,0,7.66621,0,3,12.12908,1.1350519,1.1438889,0.97764601,3.2122,0.9162908,10.45,16.67416,7.644177,-1.028958,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,2003,Syria,49.9277,29.356,185180,1.80E+07,90,0,62.9462,56.6476,20.6928,0,0,0,0,0,0,0,0,0,,0.472222,0,8.85224,0,3,12.12908,1.1527862,1.2011221,1.0852578,-1.3795,0.9162908,10.45,16.70321,7.630382,-0.8580444,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,2004,Syria,49.9277,38.8783,185180,1.90E+07,90,0,74.748,57.2727,22.2361,0,0,0,0,0,0,1,0,0,,0.472222,0,9.6654,0,3,12.12908,1.1705205,1.2590418,1.19621,0.3383,0.9162908,10.45,16.73393,7.633765,-0.6946986,0.5806,6.217443,0,0,0,0,0,0,1,0,-0.7350762,0
652,2005,Syria,49.9277,37.244,185180,1.90E+07,90,0,80.9737,63.9634,22.2719,0,0,0,0,0,0,0,0,0,,0.472222,0,11.8005,0,3,12.12908,1.1882548,1.3176479,1.3105403,0.8778,0.9162908,10.45,16.7663,7.642543,-0.3633598,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,2006,Syria,49.9277,43.8351,185180,2.00E+07,90,0,84.2786,59.1944,19.4293,0,0,0,0,0,0,0,0,0,,0.472222,0,13.966,0,3,12.12908,1.2059891,1.3769404,1.4282862,1.9883,0.9162908,10.45,16.80064,7.662426,-0.2845634,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,2007,Syria,49.9277,,185180,,90,0,85.7877,59.4412,17.9106,0,0,0,0,0,0,0,,,,0.472222,0,,0,3,12.12908,1.2237234,1.4369193,1.5494852,,,10.45,,,,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,2008,Syria,49.9277,,185180,,90,0,,,,0,0,0,0,0,0,0,,,,0.5,0,,0,3,12.12908,1.2414577,1.4975847,1.6741749,,,10.45,,,,0.5806,6.217443,0,0,0,0,0,0,0,0,-6.907755,0
652,2009,Syria,49.9277,,185180,,90,0,,,,,,,,,,,,,,,,,0,3,12.12908,1.259192,1.5589366,1.8023928,,,10.45,,,,0.5806,6.217443,,,,,,,,,,0
660,1950,Lebanon,36.054,,10400,1.40E+06,70,0,,,,1,0,0,0,0,0,0,,,0.75,,1,,0,3,9.249561,0.21286849,-0.88633095,-0.94629412,0.3905,-23.02585,10.45,14.18223,8.391063,-6.907755,0.7799,4.767645,1,1,0,0,0,0,0,0,1.788412,0
660,1951,Lebanon,36.054,,10400,1.50E+06,70,0,,,,1,0,1,0,2,0,1,,,0.75,,1,,0,3,9.249561,0.23060279,-0.86479236,-0.96064751,-13.5618,-23.02585,10.45,14.19463,8.255445,-6.907755,0.7799,4.767645,1,0,1,0,1,0,1,0,1.614029,0
660,1952,Lebanon,36.054,,10400,1.50E+06,70,0,,,,0,2,2,0,2,0,0,,,0.75,,1,,0,3,9.249561,0.24833709,-0.84256734,-0.97361289,3.3606,-23.02585,10.45,14.21294,8.28905,-6.907755,0.7799,4.767645,0,1,1,1,1,0,0,0,2.398421,0
660,1953,Lebanon,36.054,,10400,1.50E+06,70,0,,,,1,0,0,0,0,0,0,,,0.75,,1,,0,3,9.249561,0.26607138,-0.81965588,-0.98515269,11.3727,-23.02585,10.45,14.23685,8.402777,-6.907755,0.7799,4.767645,1,0,0,0,0,0,0,0,0.1783623,0
660,1954,Lebanon,36.054,,10400,1.60E+06,70,0,,,,0,0,2,0,1,0,1,,,0.75,,1,,0,3,9.249561,0.28380568,-0.79605798,-0.99522938,11.0706,-23.02585,10.45,14.26404,8.513483,-6.907755,0.7799,4.767645,0,0,1,0,1,0,1,0,1.277484,0
660,1955,Lebanon,36.054,,10400,1.60E+06,70,0,,,,0,0,0,0,0,0,0,,,0.75,,1,,0,3,9.249561,0.30153998,-0.77177365,-1.0038054,5.0191,-23.02585,10.45,14.29361,8.563674,-6.907755,0.7799,4.767645,0,0,0,0,0,0,0,0,-6.907755,0
660,1956,Lebanon,36.054,,10400,1.70E+06,70,0,,,,0,0,3,0,1,0,0,,,0.75,,1,,0,3,9.249561,0.31927427,-0.74680288,-1.0108432,-5.0732,-23.02585,10.45,14.32473,8.512942,-6.907755,0.7799,4.767645,0,1,1,0,1,0,0,0,2.180503,0
660,1957,Lebanon,36.054,,10400,1.70E+06,70,0,,,,0,1,0,0,3,0,0,,,0.75,,1,,0,3,9.249561,0.33700857,-0.72114568,-1.0163053,-0.9797,-23.02585,10.45,14.35609,8.503145,-6.907755,0.7799,4.767645,0,1,1,1,0,0,0,0,2.233152,0
660,1958,Lebanon,36.054,,10400,1.80E+06,70,0,,,,2,1,1,1,9,1,1,,,0.75,,1,,0,3,9.249561,0.35474287,-0.69480204,-1.020154,-18.0203,-23.02585,10.45,14.38762,8.322942,-6.907755,0.7799,4.767645,1,1,1,1,1,1,1,1,3.958743,0
660,1959,Lebanon,36.054,,10400,1.80E+06,70,0,,,,0,0,0,0,1,0,0,,,0.75,,1,,0,3,9.249561,0.37247716,-0.66777197,-1.0223519,5.4202,-23.02585,10.45,14.41983,8.377144,-6.907755,0.7799,4.767645,0,0,1,0,0,0,0,0,0.1783623,0
660,1960,Lebanon,36.054,,10400,1.90E+06,70,0,,,,1,0,0,0,0,0,1,,,0.75,,1,,0,3,9.249561,0.39021146,-0.64005547,-1.0228614,-0.1105,-23.02585,10.45,14.45103,8.376039,-6.907755,0.7799,4.767645,1,0,0,0,0,0,1,0,0.515053,0
660,1961,Lebanon,36.054,,10400,1.90E+06,70,0,,,,0,0,2,0,0,0,0,,,0.75,,1,,0,3,9.249561,0.40794576,-0.61165252,-1.021645,3.6539,-23.02585,10.45,14.48283,8.412578,-6.907755,0.7799,4.767645,0,0,0,0,1,0,0,0,0.6496527,0
660,1962,Lebanon,36.054,,10400,2.00E+06,70,0,,,,0,0,0,1,0,1,0,,,0.75,,1,,0,3,9.249561,0.42568005,-0.58256314,-1.018665,1.0296,-23.02585,10.45,14.51315,8.422873,-6.907755,0.7799,4.767645,0,0,0,0,0,1,0,1,2.096172,0
660,1963,Lebanon,36.054,,10400,2.10E+06,70,0,,,,0,0,0,0,0,0,0,,,0.75,,1,,0,3,9.249561,0.44341435,-0.55278733,-1.013884,-1.951,-23.02585,10.45,14.54258,8.403363,-6.907755,0.7799,4.767645,0,0,0,0,0,0,0,0,-6.907755,0
660,1964,Lebanon,36.054,47.7761,10400,2.10E+06,70,0,,,,0,0,0,0,1,0,0,,,0.75,,1,,0,3,9.249561,0.46114865,-0.52232508,-1.0072644,3.0232,-23.02585,10.45,14.57069,8.433595,-6.907755,0.7799,4.767645,0,0,1,0,0,0,0,0,0.1783623,0
660,1965,Lebanon,36.054,53.0533,10400,2.20E+06,70,0,,,,0,0,0,0,0,0,0,,,0.75,,1,,0,3,9.249561,0.47888295,-0.4911764,-0.9987687,6.5593,-23.02585,10.45,14.59667,8.499187,-6.907755,0.7799,4.767645,0,0,0,0,0,0,0,0,-6.907755,0
660,1966,Lebanon,36.054,55.0292,10400,2.20E+06,70,0,,,,0,0,0,1,1,0,0,,,0.75,,1,,0,3,9.249561,0.49661724,-0.45934128,-0.98835929,3.572,-23.02585,10.45,14.62065,8.534907,-6.907755,0.7799,4.767645,0,0,1,0,0,0,0,1,0.7664889,0
660,1967,Lebanon,36.054,53.1864,10400,2.30E+06,70,0,,,,0,0,0,0,1,0,0,,,0.75,,1,,0,3,9.249561,0.51435154,-0.42681973,-0.97599864,-7.8805,-23.02585,10.45,14.64275,8.456102,-6.907755,0.7799,4.767645,0,0,1,0,0,0,0,0,0.1783623,0
660,1968,Lebanon,36.054,49.5995,10400,2.30E+06,70,0,,,,1,0,2,0,1,0,0,,,0.75,,1,,0,3,9.249561,0.53208584,-0.39361174,-0.96164922,8.8267,-23.02585,10.45,14.66352,8.54437,-6.907755,0.7799,4.767645,1,0,1,0,1,0,0,0,1.460293,0
660,1969,Lebanon,36.054,55.3283,10400,2.40E+06,70,0,,,,0,0,2,0,2,1,0,,,0.75,,1,,0,3,9.249561,0.54982013,-0.35971731,-0.94527346,-0.7626,-23.02585,10.45,14.68555,8.536743,-6.907755,0.7799,4.767645,0,1,1,0,1,1,0,0,2.789258,0
660,1970,Lebanon,36.054,60.712,10400,2.40E+06,70,0,70.7134,72.423,13.2956,1,0,4,0,0,0,0,,,0.75,,1,,0,3,9.249561,0.56755443,-0.32513645,-0.92683383,3.7375,-23.02585,10.45,14.70874,8.574119,-6.907755,0.7799,4.767645,1,1,0,0,1,0,0,0,3.651069,0
660,1971,Lebanon,36.054,62.0515,10400,2.50E+06,70,0,75.0813,71.8826,12.5978,0,0,0,0,0,0,0,,,0.75,,1,,0,3,9.249561,0.58528873,-0.28986916,-0.90629277,2.8363,-23.02585,10.45,14.7338,8.602482,-6.907755,0.7799,4.767645,0,0,0,0,0,0,0,0,-6.907755,0
660,1972,Lebanon,36.054,64.3203,10400,2.60E+06,70,0,79.6256,71.9522,11.2376,0,0,0,0,0,0,0,,,0.75,,1,,0,3,9.249561,0.60302302,-0.25391543,-0.88361274,5.6966,-23.02585,10.45,14.76019,8.659448,-6.907755,0.7799,4.767645,0,1,0,0,0,0,0,0,1.56563,0
660,1973,Lebanon,36.054,66.1076,10400,2.60E+06,70,0,80.8152,69.714,14.579,0,0,2,0,2,0,2,,,0.75,,1,,0,3,9.249561,0.62075732,-0.21727526,-0.8587562,-0.6837,-23.02585,10.45,14.78553,8.652611,-6.907755,0.7799,4.767645,0,1,1,0,1,0,1,0,2.976459,0
660,1974,Lebanon,36.054,68.6767,10400,2.70E+06,70,0,106.955,62.8953,12.7142,0,0,0,0,0,0,1,,,0.75,,1,,0,3,9.249561,0.63849162,-0.17994866,-0.83168558,10.4464,-23.02585,10.45,14.80691,8.757074,-6.907755,0.7799,4.767645,0,1,0,0,0,0,1,0,1.660921,0
660,1975,Lebanon,36.054,63.9923,10400,2.70E+06,70,0,140.04,58.8963,10.9951,0,0,1,0,4,0,0,,,0.25,,0,,0,3,9.249561,0.65622591,-0.14193563,-0.80236335,-1.1999,-23.02585,10.45,14.82237,8.745075,-6.907755,0.7799,4.767645,0,1,1,0,1,0,0,0,2.353973,0
660,1976,Lebanon,36.054,56.279,10400,2.80E+06,70,0,74.1323,67.4012,17.4908,3,1,1,0,0,1,0,,,0.25,,0,,0,3,9.249561,0.67396021,-0.10323615,-0.77075196,1.7793,-23.02585,10.45,14.83183,8.762868,-6.907755,0.7799,4.767645,1,1,0,1,1,1,0,0,2.860096,0
660,1977,Lebanon,36.054,64.9107,10400,2.80E+06,70,0,76.0815,64.9423,24.3623,1,0,0,0,0,1,0,,,0.25,,0,,0,3,9.249561,0.69169451,-0.06385025,-0.73681386,2.5271,-23.02585,10.45,14.8358,8.788139,-6.907755,0.7799,4.767645,1,1,0,0,0,1,0,0,2.576952,0
660,1978,Lebanon,36.054,64.3494,10400,2.80E+06,70,0,87.938,59.274,23.9075,0,0,0,0,0,1,1,,,0.25,,0,,0,3,9.249561,0.7094288,-0.02377791,-0.7005115,2.6421,-23.02585,10.45,14.83652,8.81456,-6.907755,0.7799,4.767645,0,1,0,0,0,1,1,0,2.521013,0
660,1979,Lebanon,36.054,69.4456,10400,2.80E+06,70,0,97.8192,57.714,25.9593,0,0,1,0,0,1,0,,,0.25,,0,,0,3,9.249561,0.7271631,0.01698087,-0.66180733,-5.6283,-23.02585,10.45,14.83688,8.758277,-6.907755,0.7799,4.767645,0,1,0,0,1,1,0,0,2.55875,0
660,1980,Lebanon,36.054,73.4042,10400,2.80E+06,70,0,100.46,66.7938,25.8578,1,0,1,0,1,1,1,,,0.25,,0,,0,3,9.249561,0.7448974,0.05842608,-0.62066382,0.494,-23.02585,10.45,14.83976,8.763217,-6.907755,0.7799,4.767645,1,1,1,0,1,1,1,0,2.759407,0
660,1981,Lebanon,36.054,77.7086,10400,2.80E+06,70,0,98.2035,69.732,26.9979,2,0,0,0,0,1,0,,,0.25,,0,,0,3,9.249561,0.76263169,0.10055773,-0.5770434,-4.6975,-23.02585,10.45,14.84549,8.716242,-6.907755,0.7799,4.767645,1,1,0,0,0,1,0,0,2.664103,0
660,1982,Lebanon,36.054,77.2024,10400,2.80E+06,70,0,122.025,83.9583,36.0868,1,0,0,0,0,1,0,,,0.25,,0,,0,3,9.249561,0.78036599,0.14337581,-0.53090854,-7.023,-23.02585,10.45,14.85367,8.646011,-6.907755,0.7799,4.767645,1,1,0,0,0,1,0,0,2.576952,0
660,1983,Lebanon,36.054,79.0262,10400,2.90E+06,70,0,83.3442,70.5064,58.3406,0,0,0,0,0,1,0,,,0.25,,0,,0,3,9.249561,0.79810029,0.18688033,-0.48222168,-1.0959,-23.02585,10.45,14.86318,8.635053,-6.907755,0.7799,4.767645,0,1,0,0,0,1,0,0,2.481795,0
